matchup,game,competitor,run_id,preset,repetition,seat,points,pudding,outcome,opponents
21,2067,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,37,4,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|random/repetition_1
21,2067,random/repetition_1,random,random,1,3,12,1,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2068,random/repetition_1,random,random,1,0,15,3,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2068,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,40,0,loss,random/repetition_1|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2068,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,48,3,win,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2068,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,34,3,loss,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2069,random/repetition_1,random,random,1,0,20,2,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2069,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,1,44,2,win,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2069,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,2,40,2,loss,random/repetition_1|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2069,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,3,38,3,loss,random/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2070,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,29,3,loss,fixed_4p/repetition_3|random/repetition_1|variable_encoder_2_4/repetition_3
21,2070,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,44,1,loss,variable_2_4/repetition_1|random/repetition_1|variable_encoder_2_4/repetition_3
21,2070,random/repetition_1,random,random,1,2,28,2,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2070,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,44,4,win,variable_2_4/repetition_1|fixed_4p/repetition_3|random/repetition_1
21,2071,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,46,1,win,fixed_4p/repetition_3|random/repetition_1|variable_encoder_2_4/repetition_3
21,2071,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,37,3,loss,variable_2_4/repetition_1|random/repetition_1|variable_encoder_2_4/repetition_3
21,2071,random/repetition_1,random,random,1,2,13,2,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2071,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,42,3,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|random/repetition_1
21,2072,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,39,3,loss,random/repetition_1|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2072,random/repetition_1,random,random,1,1,20,0,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2072,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,41,1,loss,variable_encoder_2_4/repetition_3|random/repetition_1|fixed_4p/repetition_3
21,2072,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,49,4,win,variable_encoder_2_4/repetition_3|random/repetition_1|variable_2_4/repetition_1
21,2073,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,42,1,loss,variable_encoder_2_4/repetition_3|random/repetition_1|fixed_4p/repetition_3
21,2073,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,1,47,4,win,variable_2_4/repetition_1|random/repetition_1|fixed_4p/repetition_3
21,2073,random/repetition_1,random,random,1,2,22,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2073,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,40,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|random/repetition_1
21,2074,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,47,3,win,variable_2_4/repetition_1|fixed_4p/repetition_3|random/repetition_1
21,2074,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,1,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|random/repetition_1
21,2074,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,2,35,1,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|random/repetition_1
21,2074,random/repetition_1,random,random,1,3,29,4,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2075,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,46,3,win,fixed_4p/repetition_3|random/repetition_1|variable_2_4/repetition_1
21,2075,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,38,0,loss,variable_encoder_2_4/repetition_3|random/repetition_1|variable_2_4/repetition_1
21,2075,random/repetition_1,random,random,1,2,25,2,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2075,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,3,37,2,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|random/repetition_1
21,2076,random/repetition_1,random,random,1,0,16,0,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2076,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,43,3,loss,random/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2076,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,50,4,win,random/repetition_1|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2076,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,34,1,loss,random/repetition_1|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2077,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,46,1,win,fixed_4p/repetition_3|random/repetition_1|variable_encoder_2_4/repetition_3
21,2077,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,41,3,loss,variable_2_4/repetition_1|random/repetition_1|variable_encoder_2_4/repetition_3
21,2077,random/repetition_1,random,random,1,2,21,1,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2077,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,35,4,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|random/repetition_1
21,2078,random/repetition_1,random,random,1,0,28,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2078,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,44,2,loss,random/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2078,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,34,4,loss,random/repetition_1|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2078,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,46,1,win,random/repetition_1|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2079,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,43,4,win,variable_2_4/repetition_1|random/repetition_1|fixed_4p/repetition_3
21,2079,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,27,3,loss,variable_encoder_2_4/repetition_3|random/repetition_1|fixed_4p/repetition_3
21,2079,random/repetition_1,random,random,1,2,17,1,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2079,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,42,1,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|random/repetition_1
21,2080,random/repetition_1,random,random,1,0,15,1,loss,fixed_4p/repetition_3|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2080,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,54,2,win,random/repetition_1|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2080,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,38,3,loss,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2080,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,3,36,4,loss,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2081,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,44,1,loss,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2081,random/repetition_1,random,random,1,1,28,3,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2081,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,2,55,2,win,variable_2_4/repetition_1|random/repetition_1|variable_encoder_2_4/repetition_3
21,2081,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,40,3,loss,variable_2_4/repetition_1|random/repetition_1|fixed_4p/repetition_3
21,2082,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,0,46,0,win,variable_2_4/repetition_1|random/repetition_1|variable_encoder_2_4/repetition_3
21,2082,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,39,4,loss,fixed_4p/repetition_3|random/repetition_1|variable_encoder_2_4/repetition_3
21,2082,random/repetition_1,random,random,1,2,32,1,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2082,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,40,4,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|random/repetition_1
21,2083,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,0,42,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|random/repetition_1
21,2083,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,32,1,loss,fixed_4p/repetition_3|variable_encoder_2_4/repetition_3|random/repetition_1
21,2083,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,48,4,win,fixed_4p/repetition_3|variable_2_4/repetition_1|random/repetition_1
21,2083,random/repetition_1,random,random,1,3,14,1,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2084,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,0,32,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|random/repetition_1
21,2084,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,40,2,loss,fixed_4p/repetition_3|variable_encoder_2_4/repetition_3|random/repetition_1
21,2084,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,46,3,win,fixed_4p/repetition_3|variable_2_4/repetition_1|random/repetition_1
21,2084,random/repetition_1,random,random,1,3,24,2,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2085,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,44,2,win,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2085,random/repetition_1,random,random,1,1,10,1,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2085,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,2,42,4,loss,variable_2_4/repetition_1|random/repetition_1|variable_encoder_2_4/repetition_3
21,2085,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,42,2,loss,variable_2_4/repetition_1|random/repetition_1|fixed_4p/repetition_3
21,2086,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,50,3,win,variable_2_4/repetition_1|random/repetition_1|fixed_4p/repetition_3
21,2086,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,34,3,loss,variable_encoder_2_4/repetition_3|random/repetition_1|fixed_4p/repetition_3
21,2086,random/repetition_1,random,random,1,2,9,1,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2086,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,49,1,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|random/repetition_1
21,2087,random/repetition_1,random,random,1,0,16,1,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2087,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,43,1,win,random/repetition_1|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2087,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,35,3,loss,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2087,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,42,4,loss,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2088,random/repetition_1,random,random,1,0,21,1,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2088,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,42,2,loss,random/repetition_1|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2088,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,31,3,loss,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2088,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,43,3,win,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2089,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,47,4,win,random/repetition_1|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2089,random/repetition_1,random,random,1,1,20,1,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2089,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,45,3,loss,variable_encoder_2_4/repetition_3|random/repetition_1|fixed_4p/repetition_3
21,2089,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,45,2,loss,variable_encoder_2_4/repetition_3|random/repetition_1|variable_2_4/repetition_1
21,2090,random/repetition_1,random,random,1,0,20,1,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2090,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,1,47,5,win,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2090,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,2,36,4,loss,random/repetition_1|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2090,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,3,46,0,loss,random/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2091,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,43,2,win,random/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2091,random/repetition_1,random,random,1,1,21,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|fixed_4p/repetition_3
21,2091,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,42,3,loss,variable_2_4/repetition_1|random/repetition_1|fixed_4p/repetition_3
21,2091,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,3,29,4,loss,variable_2_4/repetition_1|random/repetition_1|variable_encoder_2_4/repetition_3
21,2092,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,0,44,2,loss,random/repetition_1|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2092,random/repetition_1,random,random,1,1,7,1,loss,fixed_4p/repetition_3|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2092,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,52,3,win,fixed_4p/repetition_3|random/repetition_1|variable_2_4/repetition_1
21,2092,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,3,37,2,loss,fixed_4p/repetition_3|random/repetition_1|variable_encoder_2_4/repetition_3
21,2093,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,48,1,win,fixed_4p/repetition_3|variable_encoder_2_4/repetition_3|random/repetition_1
21,2093,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,41,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3|random/repetition_1
21,2093,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,35,3,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|random/repetition_1
21,2093,random/repetition_1,random,random,1,3,35,2,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2094,random/repetition_1,random,random,1,0,15,0,loss,variable_2_4/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2094,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,39,3,loss,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2094,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,2,50,3,win,random/repetition_1|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2094,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,46,3,loss,random/repetition_1|variable_2_4/repetition_1|fixed_4p/repetition_3
21,2095,random/repetition_1,random,random,1,0,13,0,loss,fixed_4p/repetition_3|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2095,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,49,1,win,random/repetition_1|variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
21,2095,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,45,3,loss,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2095,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,3,43,4,loss,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2096,random/repetition_1,random,random,1,0,20,0,loss,fixed_4p/repetition_3|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2096,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,1,39,5,loss,random/repetition_1|variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
21,2096,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,47,1,win,random/repetition_1|fixed_4p/repetition_3|variable_2_4/repetition_1
21,2096,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,3,39,2,loss,random/repetition_1|fixed_4p/repetition_3|variable_encoder_2_4/repetition_3
21,2097,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,53,3,win,variable_2_4/repetition_1|fixed_4p/repetition_3|random/repetition_1
21,2097,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,36,2,loss,variable_encoder_2_4/repetition_3|fixed_4p/repetition_3|random/repetition_1
21,2097,fixed_4p/repetition_3,2ba4438df6cb4ff09780713b7eaa79ce,fixed_4p,3,2,37,2,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1|random/repetition_1
