matchup,game,competitor,run_id,preset,repetition,seat,points,pudding,outcome,opponents
17,1664,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,44,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1664,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,61,4,win,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1664,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,35,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1665,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,32,2,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1665,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,44,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1665,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,44,4,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1666,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,43,0,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1666,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,47,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1666,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,55,3,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1667,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,43,4,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1667,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,46,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1667,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,43,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1668,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,43,3,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1668,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,51,2,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1668,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,36,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1669,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,47,2,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1669,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,32,2,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1669,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,44,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1670,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,45,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1670,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,40,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1670,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,50,2,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1671,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,35,1,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1671,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,39,3,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1671,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,50,4,win,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1672,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,45,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1672,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,48,3,win,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1672,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,44,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1673,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,49,3,win,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1673,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,48,4,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1673,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,33,2,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1674,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,30,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1674,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,43,0,win,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1674,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,42,3,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1675,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,32,2,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1675,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,54,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1675,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,40,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1676,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,42,1,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1676,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,35,4,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1676,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,41,3,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1677,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,38,5,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1677,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,44,2,win,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1677,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,42,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1678,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,44,3,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1678,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,53,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1678,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,54,1,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1679,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,53,1,win,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1679,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,45,5,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1679,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,42,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1680,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,46,2,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1680,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,52,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1680,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,55,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1681,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,42,2,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1681,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,46,4,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1681,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,47,2,win,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1682,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,37,1,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1682,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,47,4,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1682,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,42,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1683,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,43,4,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1683,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,49,4,win,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1683,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,41,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1684,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,43,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1684,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,39,1,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1684,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,43,4,win,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1685,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,50,5,win,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1685,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,44,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1685,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,50,2,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1686,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,40,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1686,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,44,4,win,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1686,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,42,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1687,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,45,3,win,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1687,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,35,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1687,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,40,1,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1688,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,42,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1688,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,48,0,win,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1688,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,46,5,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1689,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,41,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1689,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,43,2,win,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1689,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,41,2,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1690,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,47,4,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1690,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,48,2,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1690,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,47,0,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1691,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,48,1,tie,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1691,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,48,1,tie,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1691,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,41,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1692,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,41,4,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1692,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,41,5,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1692,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,49,1,win,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1693,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,40,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1693,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,52,3,win,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1693,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,49,4,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1694,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,43,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1694,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,47,3,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1694,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,57,2,win,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1695,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,48,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1695,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,44,0,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1695,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,46,2,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1696,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,58,0,win,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1696,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,40,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1696,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,42,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1697,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,44,1,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1697,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,53,3,win,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1697,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,40,3,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1698,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,38,2,win,fixed_3p/repetition_2|variable_2_4/repetition_1
17,1698,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,37,4,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
17,1698,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,37,1,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1699,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,44,2,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_2
17,1699,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,45,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
17,1699,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,50,4,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1700,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,38,3,loss,variable_encoder_2_4/repetition_2|fixed_3p/repetition_2
17,1700,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,47,1,win,variable_2_4/repetition_1|fixed_3p/repetition_2
17,1700,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,34,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
18,1701,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,44,6,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
18,1701,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,1,49,2,win,fixed_3p/repetition_2|variable_2_4/repetition_1
18,1701,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,43,2,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_3
18,1702,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,41,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_3
18,1702,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,51,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
18,1702,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,53,2,win,variable_2_4/repetition_1|fixed_3p/repetition_2
18,1703,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,51,2,win,fixed_3p/repetition_2|variable_encoder_2_4/repetition_3
18,1703,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,40,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
18,1703,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,49,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
18,1704,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,51,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
18,1704,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,49,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_3
18,1704,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,47,4,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
18,1705,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,39,1,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
18,1705,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,1,48,3,win,fixed_3p/repetition_2|variable_2_4/repetition_1
18,1705,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,47,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_3
18,1706,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,45,2,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_3
18,1706,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,34,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
18,1706,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,54,4,win,variable_2_4/repetition_1|fixed_3p/repetition_2
18,1707,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,40,3,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
18,1707,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,1,49,4,loss,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
18,1707,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,51,1,win,variable_encoder_2_4/repetition_3|fixed_3p/repetition_2
18,1708,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,0,54,2,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_3
18,1708,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,40,1,loss,fixed_3p/repetition_2|variable_encoder_2_4/repetition_3
18,1708,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,2,44,1,loss,fixed_3p/repetition_2|variable_2_4/repetition_1
18,1709,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,51,5,loss,variable_2_4/repetition_1|fixed_3p/repetition_2
18,1709,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,0,loss,variable_encoder_2_4/repetition_3|fixed_3p/repetition_2
18,1709,fixed_3p/repetition_2,1b46a28f63fb40d9b4a774b4a3125f0c,fixed_3p,2,2,53,2,win,variable_encoder_2_4/repetition_3|variable_2_4/repetition_1
18,1710,variable_encoder_2_4/repetition_3,ff7c9e64890348edad17616988967f76,variable_encoder_2_4,3,0,49,4,win,variable_2_4/repetition_1|fixed_3p/repetition_2
